"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Demanda_ocupacio","Nombre"
2021,4,8,"Nou Barris",49,"Canyelles","Dones","Atur Registrat",314
2021,4,8,"Nou Barris",50,"les Roquetes","Dones","Atur Registrat",682
2021,4,8,"Nou Barris",51,"Verdun","Dones","Atur Registrat",522
2021,4,8,"Nou Barris",52,"la Prosperitat","Dones","Atur Registrat",1014
2021,4,8,"Nou Barris",53,"la Trinitat Nova","Dones","Atur Registrat",457
2021,4,8,"Nou Barris",54,"Torre Baró","Dones","Atur Registrat",126
2021,4,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Atur Registrat",660
2021,4,8,"Nou Barris",56,"Vallbona","Dones","Atur Registrat",77
2021,4,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Atur Registrat",612
2021,4,9,"Sant Andreu",58,"Baró de Viver","Dones","Atur Registrat",81
2021,4,9,"Sant Andreu",59,"el Bon Pastor","Dones","Atur Registrat",463
2021,4,9,"Sant Andreu",60,"Sant Andreu","Dones","Atur Registrat",1874
2021,4,9,"Sant Andreu",61,"la Sagrera","Dones","Atur Registrat",849
2021,4,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Atur Registrat",413
2021,4,9,"Sant Andreu",63,"Navas","Dones","Atur Registrat",639
2021,4,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Atur Registrat",1212
2021,4,10,"Sant Martí",65,"el Clot","Dones","Atur Registrat",837
2021,4,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Atur Registrat",411
2021,4,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Atur Registrat",270
2021,4,10,"Sant Martí",68,"el Poblenou","Dones","Atur Registrat",930
2021,4,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Atur Registrat",445
2021,4,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Atur Registrat",1016
2021,4,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Atur Registrat",662
2021,4,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Atur Registrat",903
2021,4,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Atur Registrat",1021
2021,4,99,"No consta",99,"No consta","Dones","Atur Registrat",70
2021,4,1,"Ciutat Vella",1,"el Raval","Dones","Demanda No Aturats",3041
2021,4,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Demanda No Aturats",706
2021,4,1,"Ciutat Vella",3,"la Barceloneta","Dones","Demanda No Aturats",785
2021,4,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Demanda No Aturats",1102
2021,4,2,"Eixample",5,"el Fort Pienc","Dones","Demanda No Aturats",1303
2021,4,2,"Eixample",6,"la Sagrada Família","Dones","Demanda No Aturats",2202
2021,4,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Demanda No Aturats",1458
2021,4,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Demanda No Aturats",1563
2021,4,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Demanda No Aturats",2359
2021,4,2,"Eixample",10,"Sant Antoni","Dones","Demanda No Aturats",1665
2021,4,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Demanda No Aturats",1941
2021,4,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Demanda No Aturats",79
2021,4,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Demanda No Aturats",1517
2021,4,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Demanda No Aturats",490
2021,4,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Demanda No Aturats",748
2021,4,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Demanda No Aturats",877
2021,4,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Demanda No Aturats",967
2021,4,3,"Sants-Montjuïc",18,"Sants","Dones","Demanda No Aturats",1818
2021,4,4,"Les Corts",19,"les Corts","Dones","Demanda No Aturats",1882
2021,4,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Demanda No Aturats",956
2021,4,4,"Les Corts",21,"Pedralbes","Dones","Demanda No Aturats",241
2021,4,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Demanda No Aturats",93
2021,4,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Demanda No Aturats",509
2021,4,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Demanda No Aturats",365
2021,4,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Demanda No Aturats",702
2021,4,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Demanda No Aturats",1311
2021,4,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Demanda No Aturats",1128
2021,4,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Demanda No Aturats",687
2021,4,6,"Gràcia",29,"el Coll","Dones","Demanda No Aturats",296
2021,4,6,"Gràcia",30,"la Salut","Dones","Demanda No Aturats",565
2021,4,6,"Gràcia",31,"la Vila de Gràcia","Dones","Demanda No Aturats",2173
2021,4,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Demanda No Aturats",1455
2021,4,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Demanda No Aturats",1122
2021,4,7,"Horta-Guinardó",34,"Can Baró","Dones","Demanda No Aturats",403
2021,4,7,"Horta-Guinardó",35,"el Guinardó","Dones","Demanda No Aturats",1626
2021,4,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Demanda No Aturats",455
2021,4,7,"Horta-Guinardó",37,"el Carmel","Dones","Demanda No Aturats",1559
2021,4,7,"Horta-Guinardó",38,"la Teixonera","Dones","Demanda No Aturats",481
2021,4,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Demanda No Aturats",292
2021,4,7,"Horta-Guinardó",40,"Montbau","Dones","Demanda No Aturats",211
2021,4,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Demanda No Aturats",225
2021,4,7,"Horta-Guinardó",42,"la Clota","Dones","Demanda No Aturats",16
2021,4,7,"Horta-Guinardó",43,"Horta","Dones","Demanda No Aturats",1296
2021,4,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Demanda No Aturats",1221
2021,4,8,"Nou Barris",45,"Porta","Dones","Demanda No Aturats",1181
2021,4,8,"Nou Barris",46,"el Turó de la Peira","Dones","Demanda No Aturats",756
2021,4,8,"Nou Barris",47,"Can Peguera","Dones","Demanda No Aturats",101
2021,4,8,"Nou Barris",48,"la Guineueta","Dones","Demanda No Aturats",734
2021,4,8,"Nou Barris",49,"Canyelles","Dones","Demanda No Aturats",358
2021,4,8,"Nou Barris",50,"les Roquetes","Dones","Demanda No Aturats",777
2021,4,8,"Nou Barris",51,"Verdun","Dones","Demanda No Aturats",595
2021,4,8,"Nou Barris",52,"la Prosperitat","Dones","Demanda No Aturats",1327
2021,4,8,"Nou Barris",53,"la Trinitat Nova","Dones","Demanda No Aturats",396
2021,4,8,"Nou Barris",54,"Torre Baró","Dones","Demanda No Aturats",106
2021,4,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Demanda No Aturats",555
2021,4,8,"Nou Barris",56,"Vallbona","Dones","Demanda No Aturats",64
2021,4,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Demanda No Aturats",514
2021,4,9,"Sant Andreu",58,"Baró de Viver","Dones","Demanda No Aturats",117
2021,4,9,"Sant Andreu",59,"el Bon Pastor","Dones","Demanda No Aturats",665
2021,4,9,"Sant Andreu",60,"Sant Andreu","Dones","Demanda No Aturats",2691
2021,4,9,"Sant Andreu",61,"la Sagrera","Dones","Demanda No Aturats",1338
2021,4,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Demanda No Aturats",652
2021,4,9,"Sant Andreu",63,"Navas","Dones","Demanda No Aturats",1002
2021,4,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Demanda No Aturats",1772
2021,4,10,"Sant Martí",65,"el Clot","Dones","Demanda No Aturats",1222
2021,4,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Demanda No Aturats",592
2021,4,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dones","Demanda No Aturats",381
2021,4,10,"Sant Martí",68,"el Poblenou","Dones","Demanda No Aturats",1316
2021,4,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dones","Demanda No Aturats",490
2021,4,10,"Sant Martí",70,"el Besòs i el Maresme","Dones","Demanda No Aturats",1118
2021,4,10,"Sant Martí",71,"Provençals del Poblenou","Dones","Demanda No Aturats",891
2021,4,10,"Sant Martí",72,"Sant Martí de Provençals","Dones","Demanda No Aturats",1245
2021,4,10,"Sant Martí",73,"la Verneda i la Pau","Dones","Demanda No Aturats",1403
2021,4,99,"No consta",99,"No consta","Dones","Demanda No Aturats",153
2021,4,1,"Ciutat Vella",1,"el Raval","Homes","Atur Registrat",3050
2021,4,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Atur Registrat",751
2021,4,1,"Ciutat Vella",3,"la Barceloneta","Homes","Atur Registrat",720
2021,4,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Atur Registrat",991
2021,4,2,"Eixample",5,"el Fort Pienc","Homes","Atur Registrat",772
2021,4,2,"Eixample",6,"la Sagrada Família","Homes","Atur Registrat",1199
2021,4,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Atur Registrat",871
2021,4,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Atur Registrat",901
2021,4,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Atur Registrat",1291
2021,4,2,"Eixample",10,"Sant Antoni","Homes","Atur Registrat",997
2021,4,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Atur Registrat",1595
2021,4,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Atur Registrat",81
2021,4,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Atur Registrat",1012
2021,4,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Atur Registrat",398
2021,4,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Atur Registrat",428
2021,4,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Atur Registrat",502
2021,4,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Atur Registrat",490
2021,4,3,"Sants-Montjuïc",18,"Sants","Homes","Atur Registrat",985
2021,4,4,"Les Corts",19,"les Corts","Homes","Atur Registrat",985
2021,4,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Atur Registrat",485
2021,4,4,"Les Corts",21,"Pedralbes","Homes","Atur Registrat",110
2021,4,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Atur Registrat",60
2021,4,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Atur Registrat",263
2021,4,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Atur Registrat",231
2021,4,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Atur Registrat",342
2021,4,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Atur Registrat",604
2021,4,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Atur Registrat",555
2021,4,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Atur Registrat",370
2021,4,6,"Gràcia",29,"el Coll","Homes","Atur Registrat",153
2021,4,6,"Gràcia",30,"la Salut","Homes","Atur Registrat",321
2021,4,6,"Gràcia",31,"la Vila de Gràcia","Homes","Atur Registrat",1200
2021,4,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Atur Registrat",778
2021,4,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Atur Registrat",594
2021,4,7,"Horta-Guinardó",34,"Can Baró","Homes","Atur Registrat",231
2021,4,7,"Horta-Guinardó",35,"el Guinardó","Homes","Atur Registrat",921
2021,4,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Atur Registrat",283
2021,4,7,"Horta-Guinardó",37,"el Carmel","Homes","Atur Registrat",965
2021,4,7,"Horta-Guinardó",38,"la Teixonera","Homes","Atur Registrat",318
2021,4,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Atur Registrat",197
2021,4,7,"Horta-Guinardó",40,"Montbau","Homes","Atur Registrat",142
2021,4,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Atur Registrat",152
2021,4,7,"Horta-Guinardó",42,"la Clota","Homes","Atur Registrat",11
2021,4,7,"Horta-Guinardó",43,"Horta","Homes","Atur Registrat",814
2021,4,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Atur Registrat",758
2021,4,8,"Nou Barris",45,"Porta","Homes","Atur Registrat",739
2021,4,8,"Nou Barris",46,"el Turó de la Peira","Homes","Atur Registrat",473
2021,4,8,"Nou Barris",47,"Can Peguera","Homes","Atur Registrat",66
2021,4,8,"Nou Barris",48,"la Guineueta","Homes","Atur Registrat",525
2021,4,8,"Nou Barris",49,"Canyelles","Homes","Atur Registrat",256
2021,4,8,"Nou Barris",50,"les Roquetes","Homes","Atur Registrat",556
2021,4,8,"Nou Barris",51,"Verdun","Homes","Atur Registrat",426
2021,4,8,"Nou Barris",52,"la Prosperitat","Homes","Atur Registrat",830
2021,4,8,"Nou Barris",53,"la Trinitat Nova","Homes","Atur Registrat",393
2021,4,8,"Nou Barris",54,"Torre Baró","Homes","Atur Registrat",109
2021,4,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Atur Registrat",569
2021,4,8,"Nou Barris",56,"Vallbona","Homes","Atur Registrat",66
2021,4,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Atur Registrat",528
2021,4,9,"Sant Andreu",58,"Baró de Viver","Homes","Atur Registrat",63
2021,4,9,"Sant Andreu",59,"el Bon Pastor","Homes","Atur Registrat",359
2021,4,9,"Sant Andreu",60,"Sant Andreu","Homes","Atur Registrat",1454
2021,4,9,"Sant Andreu",61,"la Sagrera","Homes","Atur Registrat",722
2021,4,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Atur Registrat",351
2021,4,9,"Sant Andreu",63,"Navas","Homes","Atur Registrat",542
2021,4,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Atur Registrat",1067
2021,4,10,"Sant Martí",65,"el Clot","Homes","Atur Registrat",739
2021,4,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Atur Registrat",366
2021,4,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Atur Registrat",248
2021,4,10,"Sant Martí",68,"el Poblenou","Homes","Atur Registrat",850
2021,4,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Atur Registrat",418
2021,4,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Atur Registrat",951
2021,4,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Atur Registrat",578
2021,4,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Atur Registrat",760
2021,4,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Atur Registrat",856
2021,4,99,"No consta",99,"No consta","Homes","Atur Registrat",58
2021,4,1,"Ciutat Vella",1,"el Raval","Homes","Demanda No Aturats",4748
2021,4,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Demanda No Aturats",880
2021,4,1,"Ciutat Vella",3,"la Barceloneta","Homes","Demanda No Aturats",890
2021,4,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Demanda No Aturats",1239
2021,4,2,"Eixample",5,"el Fort Pienc","Homes","Demanda No Aturats",1298
2021,4,2,"Eixample",6,"la Sagrada Família","Homes","Demanda No Aturats",2130
2021,4,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Demanda No Aturats",1379
2021,4,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Demanda No Aturats",1592
2021,4,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Demanda No Aturats",2368
2021,4,2,"Eixample",10,"Sant Antoni","Homes","Demanda No Aturats",1753
2021,4,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Demanda No Aturats",2217
2021,4,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Demanda No Aturats",102
2021,4,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Demanda No Aturats",1666
2021,4,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Demanda No Aturats",559
2021,4,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Demanda No Aturats",749
2021,4,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Demanda No Aturats",879
2021,4,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Demanda No Aturats",965
2021,4,3,"Sants-Montjuïc",18,"Sants","Homes","Demanda No Aturats",1814
2021,4,4,"Les Corts",19,"les Corts","Homes","Demanda No Aturats",1853
2021,4,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Demanda No Aturats",954
2021,4,4,"Les Corts",21,"Pedralbes","Homes","Demanda No Aturats",211
2021,4,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Demanda No Aturats",86
2021,4,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Demanda No Aturats",454
2021,4,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Demanda No Aturats",336
2021,4,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Demanda No Aturats",609
2021,4,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Demanda No Aturats",1075
2021,4,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Demanda No Aturats",1001
2021,4,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Demanda No Aturats",645
2021,4,6,"Gràcia",29,"el Coll","Homes","Demanda No Aturats",271
2021,4,6,"Gràcia",30,"la Salut","Homes","Demanda No Aturats",554
2021,4,6,"Gràcia",31,"la Vila de Gràcia","Homes","Demanda No Aturats",2075
2021,4,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Demanda No Aturats",1379
2021,4,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Demanda No Aturats",1076
2021,4,7,"Horta-Guinardó",34,"Can Baró","Homes","Demanda No Aturats",397
2021,4,7,"Horta-Guinardó",35,"el Guinardó","Homes","Demanda No Aturats",1626
2021,4,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Demanda No Aturats",484
2021,4,7,"Horta-Guinardó",37,"el Carmel","Homes","Demanda No Aturats",1654
2021,4,7,"Horta-Guinardó",38,"la Teixonera","Homes","Demanda No Aturats",516
2021,4,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Demanda No Aturats",315
2021,4,7,"Horta-Guinardó",40,"Montbau","Homes","Demanda No Aturats",228
2021,4,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Demanda No Aturats",243
2021,4,7,"Horta-Guinardó",42,"la Clota","Homes","Demanda No Aturats",17
2021,4,7,"Horta-Guinardó",43,"Horta","Homes","Demanda No Aturats",1344
2021,4,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Demanda No Aturats",1271
2021,4,8,"Nou Barris",45,"Porta","Homes","Demanda No Aturats",1281
2021,4,8,"Nou Barris",46,"el Turó de la Peira","Homes","Demanda No Aturats",771
2021,4,8,"Nou Barris",47,"Can Peguera","Homes","Demanda No Aturats",103
2021,4,8,"Nou Barris",48,"la Guineueta","Homes","Demanda No Aturats",763
2021,4,8,"Nou Barris",49,"Canyelles","Homes","Demanda No Aturats",372
2021,4,8,"Nou Barris",50,"les Roquetes","Homes","Demanda No Aturats",807
2021,4,8,"Nou Barris",51,"Verdun","Homes","Demanda No Aturats",619
2021,4,8,"Nou Barris",52,"la Prosperitat","Homes","Demanda No Aturats",1439
2021,4,8,"Nou Barris",53,"la Trinitat Nova","Homes","Demanda No Aturats",466
2021,4,8,"Nou Barris",54,"Torre Baró","Homes","Demanda No Aturats",127
2021,4,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Demanda No Aturats",663
2021,4,8,"Nou Barris",56,"Vallbona","Homes","Demanda No Aturats",77
2021,4,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Demanda No Aturats",614
2021,4,9,"Sant Andreu",58,"Baró de Viver","Homes","Demanda No Aturats",124
2021,4,9,"Sant Andreu",59,"el Bon Pastor","Homes","Demanda No Aturats",703
2021,4,9,"Sant Andreu",60,"Sant Andreu","Homes","Demanda No Aturats",2846
2021,4,9,"Sant Andreu",61,"la Sagrera","Homes","Demanda No Aturats",1328
2021,4,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Demanda No Aturats",646
2021,4,9,"Sant Andreu",63,"Navas","Homes","Demanda No Aturats",993
2021,4,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Demanda No Aturats",1846
2021,4,10,"Sant Martí",65,"el Clot","Homes","Demanda No Aturats",1245
2021,4,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Demanda No Aturats",593
2021,4,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Demanda No Aturats",382
2021,4,10,"Sant Martí",68,"el Poblenou","Homes","Demanda No Aturats",1320
2021,4,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Demanda No Aturats",594
2021,4,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Demanda No Aturats",1360
2021,4,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Demanda No Aturats",950
2021,4,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Demanda No Aturats",1324
2021,4,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Demanda No Aturats",1496
2021,4,99,"No consta",99,"No consta","Homes","Demanda No Aturats",195
2021,5,1,"Ciutat Vella",1,"el Raval","Dones","Atur Registrat",2117
2021,5,1,"Ciutat Vella",2,"el Barri Gòtic","Dones","Atur Registrat",650
2021,5,1,"Ciutat Vella",3,"la Barceloneta","Dones","Atur Registrat",710
2021,5,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dones","Atur Registrat",978
2021,5,2,"Eixample",5,"el Fort Pienc","Dones","Atur Registrat",850
2021,5,2,"Eixample",6,"la Sagrada Família","Dones","Atur Registrat",1354
2021,5,2,"Eixample",7,"la Dreta de l'Eixample","Dones","Atur Registrat",943
2021,5,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dones","Atur Registrat",984
2021,5,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dones","Atur Registrat",1448
2021,5,2,"Eixample",10,"Sant Antoni","Dones","Atur Registrat",1069
2021,5,3,"Sants-Montjuïc",11,"el Poble Sec","Dones","Atur Registrat",1434
2021,5,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dones","Atur Registrat",63
2021,5,3,"Sants-Montjuïc",13,"la Marina de Port","Dones","Atur Registrat",1229
2021,5,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dones","Atur Registrat",365
2021,5,3,"Sants-Montjuïc",15,"Hostafrancs","Dones","Atur Registrat",478
2021,5,3,"Sants-Montjuïc",16,"la Bordeta","Dones","Atur Registrat",561
2021,5,3,"Sants-Montjuïc",17,"Sants - Badal","Dones","Atur Registrat",605
2021,5,3,"Sants-Montjuïc",18,"Sants","Dones","Atur Registrat",1145
2021,5,4,"Les Corts",19,"les Corts","Dones","Atur Registrat",1153
2021,5,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dones","Atur Registrat",598
2021,5,4,"Les Corts",21,"Pedralbes","Dones","Atur Registrat",154
2021,5,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dones","Atur Registrat",64
2021,5,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dones","Atur Registrat",333
2021,5,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dones","Atur Registrat",249
2021,5,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dones","Atur Registrat",396
2021,5,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dones","Atur Registrat",751
2021,5,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dones","Atur Registrat",648
2021,5,6,"Gràcia",28,"Vallcarca i els Penitents","Dones","Atur Registrat",418
2021,5,6,"Gràcia",29,"el Coll","Dones","Atur Registrat",176
2021,5,6,"Gràcia",30,"la Salut","Dones","Atur Registrat",346
2021,5,6,"Gràcia",31,"la Vila de Gràcia","Dones","Atur Registrat",1362
2021,5,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dones","Atur Registrat",860
2021,5,7,"Horta-Guinardó",33,"el Baix Guinardó","Dones","Atur Registrat",667
2021,5,7,"Horta-Guinardó",34,"Can Baró","Dones","Atur Registrat",247
2021,5,7,"Horta-Guinardó",35,"el Guinardó","Dones","Atur Registrat",1089
2021,5,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dones","Atur Registrat",333
2021,5,7,"Horta-Guinardó",37,"el Carmel","Dones","Atur Registrat",1137
2021,5,7,"Horta-Guinardó",38,"la Teixonera","Dones","Atur Registrat",338
2021,5,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dones","Atur Registrat",203
2021,5,7,"Horta-Guinardó",40,"Montbau","Dones","Atur Registrat",147
2021,5,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dones","Atur Registrat",157
2021,5,7,"Horta-Guinardó",42,"la Clota","Dones","Atur Registrat",11
2021,5,7,"Horta-Guinardó",43,"Horta","Dones","Atur Registrat",969
2021,5,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dones","Atur Registrat",907
2021,5,8,"Nou Barris",45,"Porta","Dones","Atur Registrat",883
2021,5,8,"Nou Barris",46,"el Turó de la Peira","Dones","Atur Registrat",568
2021,5,8,"Nou Barris",47,"Can Peguera","Dones","Atur Registrat",79
2021,5,8,"Nou Barris",48,"la Guineueta","Dones","Atur Registrat",632
2021,5,8,"Nou Barris",49,"Canyelles","Dones","Atur Registrat",308
2021,5,8,"Nou Barris",50,"les Roquetes","Dones","Atur Registrat",668
2021,5,8,"Nou Barris",51,"Verdun","Dones","Atur Registrat",512
2021,5,8,"Nou Barris",52,"la Prosperitat","Dones","Atur Registrat",992
2021,5,8,"Nou Barris",53,"la Trinitat Nova","Dones","Atur Registrat",446
2021,5,8,"Nou Barris",54,"Torre Baró","Dones","Atur Registrat",123
2021,5,8,"Nou Barris",55,"Ciutat Meridiana","Dones","Atur Registrat",643
2021,5,8,"Nou Barris",56,"Vallbona","Dones","Atur Registrat",75
2021,5,9,"Sant Andreu",57,"la Trinitat Vella","Dones","Atur Registrat",596
2021,5,9,"Sant Andreu",58,"Baró de Viver","Dones","Atur Registrat",80
2021,5,9,"Sant Andreu",59,"el Bon Pastor","Dones","Atur Registrat",452
2021,5,9,"Sant Andreu",60,"Sant Andreu","Dones","Atur Registrat",1830
2021,5,9,"Sant Andreu",61,"la Sagrera","Dones","Atur Registrat",835
2021,5,9,"Sant Andreu",62,"el Congrés i els Indians","Dones","Atur Registrat",407
2021,5,9,"Sant Andreu",63,"Navas","Dones","Atur Registrat",629
2021,5,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dones","Atur Registrat",1192
2021,5,10,"Sant Martí",65,"el Clot","Dones","Atur Registrat",823
2021,5,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dones","Atur Registrat",404
